retailer_id,sku_id,date,quantity_ordered,pred_ensemble,pred_lgbm,pred_xgb,pred_tft,pred_nbeats
10210,M009518,2025-12-29,,2.509341684242448,2.695650135931172,2.421233,6.903810977935791,6.339224338531494
10210,M009542,2025-12-29,,36.97051950049466,36.21393791906233,39.01153,0.0,0.0
10210,M009648,2025-12-29,,72.38334339071879,66.23456046977444,69.672455,105.42083740234375,123.94221496582031
10210,M009651,2025-12-29,,8.517131451938852,8.629671848981861,8.545453,17.897445678710938,17.21425437927246
10210,M010184,2025-12-29,,23.335213220644793,23.67813041254925,23.00057,45.757877349853516,45.868263244628906
10210,M010204,2025-12-29,,6.657850672356404,6.507977162591589,6.6292934,11.82287883758545,13.459692001342773
10210,M010453,2025-12-29,,6.238542587010568,6.306799793337112,6.7096786,14.285930633544922,14.141584396362305
10210,M010532,2025-12-29,,7.793374220499602,7.338774082727445,7.5716743,0.0,0.0
10210,M010771,2025-12-29,,7.758093458752993,7.582034068122136,7.9065785,17.925491333007812,17.345970153808594
10210,M010868,2025-12-29,,27.737004189174556,26.825879713054192,27.405336,41.40614318847656,55.39173889160156
10210,M010882,2025-12-29,,1.5046741246054276,1.3309778555274232,1.284531,4.494988918304443,4.1896748542785645
10210,M011339,2025-12-29,,7.634621862939128,7.412341405330878,7.6765738,17.650392532348633,18.30198860168457
10210,M012115,2025-12-29,,55.324413882782686,52.006088995125225,57.184998,0.0,0.0
10210,M013086,2025-12-29,,39.89760397976967,38.26435132648918,40.0506,0.0,0.0
10210,M013459,2025-12-29,,8.480587675868394,8.474671839479583,8.481485,17.125905990600586,17.531164169311523
10210,M013477,2025-12-29,,35.6589605701168,35.111301291874625,35.714375,58.08423614501953,71.92440795898438
10210,M013962,2025-12-29,,9.828316123209028,9.548810845409626,9.932834,22.127208709716797,23.368324279785156
10210,M014013,2025-12-29,,6.1475746256592965,6.278638639007583,6.2997327,13.187984466552734,14.203228950500488
10222,M009050,2025-12-29,,17.90361616361194,18.38345388263854,17.358866,28.183578491210938,33.10237121582031
10222,M009072,2025-12-29,,28.645186154133963,28.83399564275042,30.62435,48.51723861694336,57.52876281738281
10222,M009284,2025-12-29,,80.45996990070005,72.88931843964289,77.77366,126.36904907226562,138.04214477539062
10222,M009364,2025-12-29,,22.683557127659267,22.9333497402015,21.693247,39.80047607421875,43.715084075927734
10222,M009371,2025-12-29,,15.759557763308148,15.711554380961632,16.234022,25.620424270629883,30.3336181640625
10222,M009518,2025-12-29,,7.444966079104939,7.377616995917694,7.447785,13.469205856323242,16.607254028320312
10222,M009594,2025-12-29,,27.969832366926898,27.189410243752473,27.980438,42.253501892089844,51.031070709228516
10222,M009630,2025-12-29,,8.155721063119689,8.045071771740279,8.187024,15.816852569580078,19.879505157470703
10222,M009648,2025-12-29,,80.70020736619023,78.44643964907006,77.57174,0.0,0.0
10222,M009651,2025-12-29,,9.626467792420923,9.566394338206228,9.789228,19.323486328125,22.897411346435547
10222,M009970,2025-12-29,,26.03638410068959,26.292461024210006,25.4705,43.199771881103516,52.60078048706055
10222,M010038,2025-12-29,,36.98878223112889,36.30233746741517,35.48128,63.51148986816406,71.6331787109375
10222,M010075,2025-12-29,,33.2362531431179,31.726995164178884,32.208923,0.0,0.0
10222,M010082,2025-12-29,,16.945182325424998,17.10341499914817,16.443777,28.110492706298828,33.94435119628906
10222,M010132,2025-12-29,,34.00557789043287,34.485304549258956,35.783684,52.07411575317383,68.83126831054688
10222,M010184,2025-12-29,,22.157630107364284,22.461929461808914,21.999199,36.13733673095703,39.87746047973633
10222,M010204,2025-12-29,,35.04865364963477,34.03890848647847,35.09668,50.1977424621582,62.132484436035156
10222,M010208,2025-12-29,,10.06808047252832,10.098427474522527,9.689822,0.0,0.0
10222,M010453,2025-12-29,,20.94073586256501,20.884545776848984,21.33731,35.6591796875,41.54796600341797
10222,M010532,2025-12-29,,10.105518305296604,9.83114380479504,10.362033,17.481643676757812,21.28061294555664
10222,M010676,2025-12-29,,38.1592462237304,36.67403481903742,39.311012,63.7972526550293,95.25320434570312
10222,M010771,2025-12-29,,32.32660875362197,32.9784670932326,33.000656,56.679988861083984,68.94561767578125
10222,M010788,2025-12-29,,121.17401122269514,120.46681307042864,111.53044,155.4550018310547,209.79248046875
10222,M010868,2025-12-29,,32.67663774541755,31.95790894769754,32.908894,44.330162048339844,65.7278823852539
10222,M010882,2025-12-29,,4.261703055914997,4.698898356594265,4.299079,8.712275505065918,10.773168563842773
10222,M011075,2025-12-29,,27.704712209948067,26.681093396506466,27.411781,39.39639663696289,50.4731559753418
10222,M011232,2025-12-29,,98.67741079509689,93.98938078131053,95.44453,0.0,0.0
10222,M011339,2025-12-29,,18.2461225764046,19.04229406428387,18.196829,30.040775299072266,34.488037109375
10222,M012115,2025-12-29,,37.67495379328095,36.002499328866875,37.91314,57.41543960571289,73.73434448242188
10222,M012706,2025-12-29,,9.507402988804401,9.618177553527085,9.501343,19.00681495666504,22.762466430664062
10222,M013086,2025-12-29,,83.31731299619169,77.15853570105845,84.50108,0.0,0.0
10222,M013220,2025-12-29,,28.24427278472025,28.758445597763465,28.104183,48.64035415649414,52.13608932495117
10222,M013477,2025-12-29,,88.04622110719666,83.47265111199718,81.2769,134.4608612060547,166.03976440429688
10222,M014771,2025-12-29,,21.55622343742254,21.05454375281325,22.058975,38.07011795043945,41.00326156616211
10222,M016641,2025-12-29,,19.9257735808638,20.02721592198154,19.901354,37.92823791503906,37.88014221191406
10241,M009364,2025-12-29,,1.5116752517230545,1.3649283118051394,1.3969227,0.0,0.0
10241,M009542,2025-12-29,,3.4612705851741477,3.570393535953807,3.619289,9.443490028381348,9.028143882751465
10241,M009630,2025-12-29,,1.4890535841549444,1.2664369484426592,1.3363537,0.0,0.0
10241,M009648,2025-12-29,,19.08792654617241,19.05259604376147,18.576382,0.0,0.0
10241,M010082,2025-12-29,,4.718599324537338,4.637611751060908,4.670393,0.0,0.0
10241,M010132,2025-12-29,,7.059331708203411,6.737410734142828,7.0490284,0.0,0.0
10241,M010200,2025-12-29,,19.08792654617241,19.100617195506846,18.60752,0.0,0.0
10241,M010208,2025-12-29,,1.9717493299769444,2.0568309954615756,1.8563485,0.0,0.0
10241,M010253,2025-12-29,,2.2362350794982473,2.390740838504165,2.2918563,0.0,0.0
10241,M010862,2025-12-29,,3.194718200696009,3.319166680918135,3.566504,0.0,0.0
10241,M011086,2025-12-29,,5.9870636831210415,5.876438426350391,6.047165,0.0,0.0
10241,M012665,2025-12-29,,1.5261310764295342,1.7347599965463327,1.5938251,6.116875648498535,5.559657096862793
10241,M013086,2025-12-29,,18.811352285339677,19.237961921183384,18.037813,0.0,0.0
10241,M013220,2025-12-29,,3.3538811582874657,3.357382997861129,3.6492689,0.0,0.0
10241,M013294,2025-12-29,,7.93060843910535,7.771887370959587,7.8393188,13.921792984008789,16.440574645996094
10241,M013459,2025-12-29,,1.1278364770287803,1.1399935258599245,1.1833378,0.0,0.0
10243,M009050,2025-12-29,,7.7851000988817605,7.428323894307511,7.8608446,14.345455169677734,17.756332397460938
10243,M009284,2025-12-29,,78.24898326338564,71.87068213071831,72.99347,110.16754150390625,137.43833923339844
10243,M009542,2025-12-29,,28.303502914094196,28.697651708385635,29.277096,51.82167053222656,54.88957214355469
10243,M009594,2025-12-29,,108.23935400623812,103.6776270805323,96.14282,136.3577117919922,172.2780303955078
10243,M009648,2025-12-29,,30.603866386392752,31.122483391635996,30.337694,53.211021423339844,65.46454620361328
10243,M009651,2025-12-29,,13.478668041187325,13.7772722786854,13.654181,23.989551544189453,24.746877670288086
10243,M010038,2025-12-29,,32.21162449951243,31.638778324608985,32.11779,49.502349853515625,61.434814453125
10243,M010075,2025-12-29,,10.192491608549144,10.189609854082827,10.16603,16.373123168945312,21.217281341552734
10243,M010082,2025-12-29,,9.672600997763979,9.265876964012712,9.933997,18.553119659423828,18.014156341552734
10243,M010208,2025-12-29,,9.696109117947566,9.416269896078242,9.53012,0.0,0.0
10243,M010253,2025-12-29,,12.367031619659487,11.996267858090137,12.538935,22.224714279174805,25.096431732177734
10243,M010532,2025-12-29,,2.839632001794587,3.0419450100565837,2.6998467,7.42097806930542,8.01417064666748
10243,M010788,2025-12-29,,39.071554036193554,36.27725297947172,39.84559,62.49882125854492,75.78852844238281
10243,M010862,2025-12-29,,22.224469198498014,22.764739462012013,22.768564,41.79969787597656,48.01622772216797
10243,M010868,2025-12-29,,56.10623554296321,53.1559526334655,54.087635,82.10409545898438,99.24777221679688
10243,M011086,2025-12-29,,24.604267603993712,24.480185105094556,24.068148,41.435237884521484,49.43443298339844
10243,M012115,2025-12-29,,62.85868526623866,60.30186205109541,59.562393,92.61979675292969,108.51187133789062
10243,M013459,2025-12-29,,6.15169301356035,6.174512816447808,6.395267,13.289056777954102,13.69823932647705
10243,M014771,2025-12-29,,8.402707801402556,8.153951663797894,8.553712,17.52785873413086,18.368488311767578
10243,M016350,2025-12-29,,10.999710715508677,10.28641041639456,11.368766,17.479921340942383,23.012298583984375
10267,M009594,2025-12-29,,4.915211331258814,4.764958674455879,5.195694,0.0,0.0
10267,M009630,2025-12-29,,1.505761380529898,1.532446733661911,1.3686119,4.6091485023498535,5.263418197631836
10267,M010038,2025-12-29,,14.325173284764892,14.061106302609092,13.76212,0.0,0.0
10267,M010184,2025-12-29,,3.826948280606837,3.769916946648429,3.8832839,0.0,0.0
10267,M010676,2025-12-29,,3.793878752779561,3.666136044070995,3.8445911,0.0,0.0
10267,M010788,2025-12-29,,5.400845069057096,5.188211712560701,5.371758,0.0,0.0
10267,M010862,2025-12-29,,1.5017523799967318,1.7053395431741252,1.6057734,0.0,0.0
10267,M011232,2025-12-29,,14.540744051148769,14.458787373440122,13.954875,0.0,0.0
10267,M012115,2025-12-29,,12.562556577362122,12.206428037335666,12.404634,0.0,0.0
10267,M013220,2025-12-29,,4.171431260721798,4.05533668120601,4.287511,0.0,0.0
10267,M014771,2025-12-29,,1.1474503110393452,1.0952047940231862,1.1633023,0.0,0.0
10290,M009050,2025-12-29,,19.73741631292635,19.83885725759789,19.132744,0.0,0.0
10290,M009284,2025-12-29,,64.77496750057497,58.31839924489741,62.40368,88.59182739257812,112.06559753417969
10290,M009518,2025-12-29,,2.222219538767847,2.425198178696048,2.2520185,7.202620506286621,6.775847434997559
10290,M009594,2025-12-29,,17.89881836199835,17.99525068018544,17.471851,31.930139541625977,35.09724426269531
10290,M009648,2025-12-29,,85.0483290976644,82.8361066930817,74.75031,109.82141876220703,125.57568359375
10290,M009651,2025-12-29,,15.737716209161373,15.729232446244822,15.8360615,30.52737045288086,31.743282318115234
10290,M010038,2025-12-29,,75.86812696998585,71.0866195507395,69.1843,95.78681945800781,116.93101501464844
10290,M010075,2025-12-29,,7.209635581315667,7.161627795811006,7.090947,12.349845886230469,16.219036102294922
10290,M010079,2025-12-29,,4.704005997795648,4.463077114434359,4.553252,0.0,0.0
10290,M010184,2025-12-29,,14.016302567348141,13.825713965306795,14.328171,24.727733612060547,26.480619430541992
10290,M010200,2025-12-29,,45.697016579730786,43.86249256397842,46.402077,68.32720184326172,86.85621643066406
10290,M010204,2025-12-29,,2.9596352870849025,3.209690973613684,2.8321474,6.857253551483154,8.964176177978516
10290,M010453,2025-12-29,,14.15802801181902,13.975850002756449,14.273663,28.104656219482422,27.931900024414062
10290,M010676,2025-12-29,,33.42515025140327,32.13521687422151,33.09489,49.786746978759766,64.84951782226562
10290,M010788,2025-12-29,,51.27481793994453,48.56306456179712,51.636124,70.38519287109375,92.33468627929688
10290,M010862,2025-12-29,,8.440437464303493,8.240501687245176,8.535668,16.867061614990234,19.946231842041016
10290,M010868,2025-12-29,,62.31839322693075,59.827379657633564,58.145336,88.00859832763672,96.48812103271484
10290,M010882,2025-12-29,,1.1232511431759513,1.2141034377705036,1.2453841,3.274707317352295,3.7749881744384766
10290,M011086,2025-12-29,,78.24898326338564,72.51023244538442,72.65112,111.3082504272461,140.9002685546875
10290,M011232,2025-12-29,,20.043068325900002,20.753870379603406,19.481836,31.083959579467773,44.122474670410156
10290,M012115,2025-12-29,,53.02484075159685,50.41891649455366,52.941025,78.30257415771484,99.08505249023438
10290,M012665,2025-12-29,,6.658627647269429,6.5050344498806645,6.6883354,13.825701713562012,13.785235404968262
10290,M012860,2025-12-29,,14.392366483933113,14.047156853327229,14.596685,23.498703002929688,28.15094757080078
10290,M013086,2025-12-29,,56.65919698358023,57.80475061310256,56.063866,0.0,0.0
10290,M013220,2025-12-29,,13.589201306081266,13.035242089106431,14.050447,24.957460403442383,28.15511131286621
10290,M013459,2025-12-29,,9.82099975942918,9.532645081221006,9.941921,18.42983627319336,19.101688385009766
10290,M013962,2025-12-29,,17.808307606456736,17.970454228302312,17.659307,30.7197322845459,33.566078186035156
10294,M009630,2025-12-29,,1.128984808676144,1.0604322745380286,1.1181505,0.0,0.0
10294,M009651,2025-12-29,,1.5116752517230545,1.3812332263026021,1.3662772,0.0,0.0
10294,M010184,2025-12-29,,3.4004415242779427,3.465398772217226,3.5257385,0.0,0.0
10294,M011232,2025-12-29,,14.472740817144672,13.829135795515047,14.4547615,0.0,0.0
10294,M011339,2025-12-29,,2.4130283557796464,2.3818502592306094,2.365335,6.928101539611816,7.352667808532715
10294,M013086,2025-12-29,,23.277144683384154,23.524846938029803,22.63537,0.0,0.0
10294,M013459,2025-12-29,,1.5105269200756908,1.487603705938131,1.4668475,0.0,0.0
10294,M013962,2025-12-29,,2.538038551462741,2.514072793198476,2.5285215,0.0,0.0
10294,M014013,2025-12-29,,1.5116752517230545,1.5619532750624447,1.4371462,0.0,0.0
10294,M014771,2025-12-29,,2.008928588354294,2.1146890387398805,1.9930435,0.0,0.0
10350,M009284,2025-12-29,,2.563515739929391,2.656822803674008,2.5678546,0.0,0.0
10350,M009542,2025-12-29,,1.0987930335169904,1.2150518331307605,1.1238797,0.0,0.0
10350,M009594,2025-12-29,,2.844025221923046,2.8560157227471903,2.630903,0.0,0.0
10350,M009630,2025-12-29,,1.0658807654070157,0.822164553141378,0.8280504,0.0,0.0
10350,M010079,2025-12-29,,1.064732433759652,0.9591140175828045,1.0041801,0.0,0.0
10350,M010132,2025-12-29,,1.064732433759652,1.128393614580794,1.0279412,0.0,0.0
10350,M010184,2025-12-29,,1.064732433759652,1.13113594806035,1.0501752,0.0,0.0
10350,M010200,2025-12-29,,2.9288888045602444,2.860866558379821,2.7440248,0.0,0.0
10350,M011339,2025-12-29,,1.128984808676144,1.2613719627652498,1.1503547,0.0,0.0
10350,M012115,2025-12-29,,1.2109103713663438,1.4550056759800065,1.24423,0.0,0.0
10350,M013086,2025-12-29,,5.30502848888588,5.4500690163874035,5.2929206,0.0,0.0
10350,M013294,2025-12-29,,4.928924772940904,4.916468774918593,4.8741508,0.0,0.0
10350,M013459,2025-12-29,,1.064732433759652,0.8259974686670896,0.8828387,0.0,0.0
10350,M014013,2025-12-29,,1.0658807654070157,0.953418254679097,0.9182123,0.0,0.0
10374,M009542,2025-12-29,,11.317012797856213,11.003641089153504,11.315803,0.0,0.0
10374,M009651,2025-12-29,,1.5261310764295342,1.7742258216761633,1.5322073,5.818666934967041,5.651644706726074
10374,M010532,2025-12-29,,1.074135084499917,0.9355547362313853,1.0384682,0.0,0.0
10374,M010862,2025-12-29,,6.287771591998487,6.07900996715693,6.587188,0.0,0.0
10374,M010868,2025-12-29,,13.349125195314684,12.729655474761055,13.160479,0.0,0.0
10374,M011232,2025-12-29,,4.034566752415156,3.8405321869245457,4.3427505,0.0,0.0
10374,M012706,2025-12-29,,1.0658807654070157,1.0419699600030057,1.0865073,0.0,0.0
10374,M013962,2025-12-29,,5.375367880590446,5.23340741269311,5.437276,0.0,0.0
10374,M014771,2025-12-29,,1.5312385689965475,1.5504005404524428,1.4935286,5.150728702545166,4.348768711090088
10414,M009364,2025-12-29,,1.0658807654070157,0.9486706594035433,0.9819282,0.0,0.0
10414,M009542,2025-12-29,,1.0987930335169904,1.065831236634104,1.1151356,0.0,0.0
10414,M010868,2025-12-29,,2.550907133189662,2.2957851711063744,2.5785055,0.0,0.0
10414,M011232,2025-12-29,,1.9717493299769444,2.0587336245724144,1.9050168,0.0,0.0
10414,M012665,2025-12-29,,1.0658807654070157,0.7942527194741245,0.83793044,0.0,0.0
10414,M013459,2025-12-29,,1.064732433759652,0.8093905431181697,0.8287296,0.0,0.0
10414,M013477,2025-12-29,,1.6827914688997765,1.9100676114814268,1.7187748,0.0,0.0
10414,M014013,2025-12-29,,1.0658807654070157,0.8779336158626324,0.9055455,0.0,0.0
10414,M014771,2025-12-29,,1.074135084499917,0.8670274331297628,0.8798904,0.0,0.0
10450,M009050,2025-12-29,,1.6095766088619603,1.6525352178287622,1.5503776,0.0,0.0
10450,M009594,2025-12-29,,7.736532397475395,7.601046245489385,7.8512216,13.416213035583496,17.995433807373047
10450,M009630,2025-12-29,,1.128984808676144,1.209728809018194,1.2317355,0.0,0.0
10450,M010079,2025-12-29,,1.6561659487857632,1.8859985412563032,1.7220577,0.0,0.0
10450,M010082,2025-12-29,,1.937146178966821,1.9906566017559297,1.8702338,5.664127826690674,6.511996269226074
10450,M011232,2025-12-29,,10.446121975385342,10.269107546550673,10.763376,0.0,0.0
10450,M011339,2025-12-29,,5.233268007264672,5.195103581172329,5.3380895,0.0,0.0
10450,M012665,2025-12-29,,1.1243383991004217,1.125063227085034,1.2470826,3.7461938858032227,4.4068732261657715
10450,M013220,2025-12-29,,3.088849477030017,3.1066254146166252,3.2910302,0.0,0.0
10450,M013477,2025-12-29,,10.378684279974156,10.09837946225928,10.435807,0.0,0.0
10450,M016641,2025-12-29,,1.0658807654070157,1.0366564797628546,1.093547,0.0,0.0
10479,M009072,2025-12-29,,1.064732433759652,0.9848034186971631,0.912181,0.0,0.0
10479,M009630,2025-12-29,,1.0658807654070157,0.7954885037609065,0.81152064,0.0,0.0
10479,M009651,2025-12-29,,1.0658807654070157,0.9119751894654005,0.9865524,0.0,0.0
10479,M009970,2025-12-29,,1.173290105069225,1.4329735067924918,1.2524214,0.0,0.0
10479,M010676,2025-12-29,,1.6095766088619603,1.638886008413565,1.5412996,0.0,0.0
10479,M013220,2025-12-29,,1.0658807654070157,0.8713400851988736,0.8883827,0.0,0.0
10479,M013459,2025-12-29,,1.064732433759652,0.8405351153761178,0.87476933,0.0,0.0
10479,M014013,2025-12-29,,1.0658807654070157,0.8173754538249759,0.85050964,0.0,0.0
10490,M009072,2025-12-29,,1.6561659487857632,1.9110442986753746,1.6989665,0.0,0.0
10490,M009594,2025-12-29,,2.9937525452547837,2.8758911630966475,2.862134,0.0,0.0
10490,M010038,2025-12-29,,3.070009536679639,3.218731658460391,3.20658,0.0,0.0
10490,M010079,2025-12-29,,1.064732433759652,1.0120886520309698,1.0345844,0.0,0.0
10490,M010132,2025-12-29,,1.5105269200756908,1.6419942755600465,1.453058,0.0,0.0
10490,M010208,2025-12-29,,1.074135084499917,0.9290925574584047,0.97890157,0.0,0.0
10490,M010453,2025-12-29,,1.0658807654070157,1.0883213712173134,1.0638441,0.0,0.0
10490,M010676,2025-12-29,,3.0649807085568934,3.085998182089067,2.9603438,0.0,0.0
10490,M010771,2025-12-29,,1.1516064762442542,1.3362121609980009,1.211828,0.0,0.0
10490,M010862,2025-12-29,,1.4813826840970956,1.4039452327338293,1.367186,0.0,0.0
10490,M012665,2025-12-29,,1.0658807654070157,0.8091791293900698,0.7938027,0.0,0.0
10490,M013459,2025-12-29,,1.064732433759652,0.8008877399635392,0.82645845,0.0,0.0
10490,M013962,2025-12-29,,1.0658807654070157,0.8655519156184466,0.85197294,0.0,0.0
10490,M014771,2025-12-29,,1.074135084499917,1.0363961673648352,1.0157863,0.0,0.0
10493,M009050,2025-12-29,,2.023803802749561,1.9814899751543285,1.9477751,0.0,0.0
10493,M009970,2025-12-29,,12.910097488761453,12.504419740103396,12.882483,0.0,0.0
10493,M010038,2025-12-29,,7.81389344146623,7.613050175192418,7.7653847,0.0,0.0
10493,M010082,2025-12-29,,2.6188688927351547,2.585649041228567,2.6546402,8.002018928527832,7.875514507293701
10493,M010184,2025-12-29,,3.2271830573868536,3.2863460220300467,3.3753946,0.0,0.0
10493,M010200,2025-12-29,,14.58147581051625,14.04985387212654,14.313276,0.0,0.0
10493,M010453,2025-12-29,,1.5116752517230545,1.3911466938963115,1.4121405,0.0,0.0
10493,M010862,2025-12-29,,8.552094519856508,8.065394290350829,8.678406,0.0,0.0
10493,M012115,2025-12-29,,6.819001501834828,6.5538640398546635,6.639867,0.0,0.0
10493,M013459,2025-12-29,,1.5105269200756908,1.5603632779133028,1.515336,0.0,0.0
10493,M016641,2025-12-29,,1.505761380529898,1.6230698106380719,1.4418517,5.1556243896484375,5.033069610595703
10494,M009284,2025-12-29,,48.29734984358428,45.01252984748608,47.292,75.78321075439453,86.04879760742188
10494,M009364,2025-12-29,,11.248730198698498,10.682358841242806,11.592405,20.059221267700195,21.710264205932617
10494,M009371,2025-12-29,,5.467736160034755,5.384338857668986,5.592923,0.0,0.0
10494,M009542,2025-12-29,,15.450718744946863,15.432963495633555,16.068098,28.748327255249023,28.446388244628906
10494,M009630,2025-12-29,,7.2634528364171596,6.855074844420108,7.585089,15.292860984802246,14.281432151794434
10494,M009651,2025-12-29,,7.6403499500292735,7.5538614891617115,7.724574,16.220182418823242,16.2679443359375
10494,M010079,2025-12-29,,3.2928493284867324,3.4582585565869457,3.2110918,8.273797035217285,8.497255325317383
10494,M010132,2025-12-29,,23.335213220644793,23.54001792950977,22.98483,40.27737045288086,45.39030456542969
10494,M010184,2025-12-29,,7.742742961287952,7.5904158375627295,8.036049,16.77167320251465,18.48480224609375
10494,M010208,2025-12-29,,6.169211545477358,6.16952183810387,6.2403064,12.543795585632324,13.048507690429688
10494,M010253,2025-12-29,,17.177691514909842,17.265807049541298,16.940344,30.279207229614258,31.137420654296875
10494,M010453,2025-12-29,,26.484393227884176,27.25987607803616,25.97491,46.86530303955078,52.890464782714844
10494,M010532,2025-12-29,,4.860294192506134,4.953090571130719,4.8722153,12.004867553710938,12.631378173828125
